week,day_number,day_name,portion_transliteration,title_english,title_hebrew,torah_daily_reading,sefaria_bilingual_link,weekly_torah_reading,haftarah_prophets_writings,new_testament,source_note
39,5,Thursday,Chukat,Statute,חקת,Numbers 20:22-21:9,https://www.sefaria.org/Numbers%2020%3A22-21%3A9?lang=bi,Numbers  19:1-22:1,Jer 1:1-2:3,Hebrews 9:11-28; John 3:10-21,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
39,6,Friday,Chukat,Statute,חקת,Numbers 21:10-21:20,https://www.sefaria.org/Numbers%2021%3A10-21%3A20?lang=bi,Numbers  19:1-22:1,Jer 1:1-2:3,Hebrews 9:11-28; John 3:10-21,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
39,7,Saturday,Chukat,Statute,חקת,Numbers 21:21-22:1,https://www.sefaria.org/Numbers%2021%3A21-22%3A1?lang=bi,Numbers  19:1-22:1,Jer 1:1-2:3,Hebrews 9:11-28; John 3:10-21,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
40,1,Sunday,Balak,Balak,בלק,Numbers 22:2-22:12,https://www.sefaria.org/Numbers%2022%3A2-22%3A12?lang=bi,Numbers  22:2-25:9,Jer 2:4-28; 3:4,Rom 11:25-32,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
40,2,Monday,Balak,Balak,בלק,Numbers 22:13-22:20,https://www.sefaria.org/Numbers%2022%3A13-22%3A20?lang=bi,Numbers  22:2-25:9,Jer 2:4-28; 3:4,Rom 11:25-32,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
40,3,Tuesday,Balak,Balak,בלק,Numbers 22:21-22:38,https://www.sefaria.org/Numbers%2022%3A21-22%3A38?lang=bi,Numbers  22:2-25:9,Jer 2:4-28; 3:4,Rom 11:25-32,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
40,4,Wednesday,Balak,Balak,בלק,Numbers 22:39-23:12,https://www.sefaria.org/Numbers%2022%3A39-23%3A12?lang=bi,Numbers  22:2-25:9,Jer 2:4-28; 3:4,Rom 11:25-32,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
40,5,Thursday,Balak,Balak,בלק,Numbers 23:13-23:26,https://www.sefaria.org/Numbers%2023%3A13-23%3A26?lang=bi,Numbers  22:2-25:9,Jer 2:4-28; 3:4,Rom 11:25-32,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
40,6,Friday,Balak,Balak,בלק,Numbers 23:27-24:13,https://www.sefaria.org/Numbers%2023%3A27-24%3A13?lang=bi,Numbers  22:2-25:9,Jer 2:4-28; 3:4,Rom 11:25-32,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
40,7,Saturday,Balak,Balak,בלק,Numbers 24:14-25:9,https://www.sefaria.org/Numbers%2024%3A14-25%3A9?lang=bi,Numbers  22:2-25:9,Jer 2:4-28; 3:4,Rom 11:25-32,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
41,1,Sunday,Pinchas,Phinehas,פינחס,Numbers 25:10-26:4,https://www.sefaria.org/Numbers%2025%3A10-26%3A4?lang=bi,Numbers  25:10-30:1,Isa 1:1-1:27,Rom 11:2-32,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
41,2,Monday,Pinchas,Phinehas,פינחס,Numbers 26:5-26:51,https://www.sefaria.org/Numbers%2026%3A5-26%3A51?lang=bi,Numbers  25:10-30:1,Isa 1:1-1:27,Rom 11:2-32,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
41,3,Tuesday,Pinchas,Phinehas,פינחס,Numbers 26:52-27:5,https://www.sefaria.org/Numbers%2026%3A52-27%3A5?lang=bi,Numbers  25:10-30:1,Isa 1:1-1:27,Rom 11:2-32,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
41,4,Wednesday,Pinchas,Phinehas,פינחס,Numbers 27:6-27:23,https://www.sefaria.org/Numbers%2027%3A6-27%3A23?lang=bi,Numbers  25:10-30:1,Isa 1:1-1:27,Rom 11:2-32,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
41,5,Thursday,Pinchas,Phinehas,פינחס,Numbers 28:1-28:15,https://www.sefaria.org/Numbers%2028%3A1-28%3A15?lang=bi,Numbers  25:10-30:1,Isa 1:1-1:27,Rom 11:2-32,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
41,6,Friday,Pinchas,Phinehas,פינחס,Numbers 28:16-29:11,https://www.sefaria.org/Numbers%2028%3A16-29%3A11?lang=bi,Numbers  25:10-30:1,Isa 1:1-1:27,Rom 11:2-32,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
41,7,Saturday,Pinchas,Phinehas,פינחס,Numbers 29:12-30:1,https://www.sefaria.org/Numbers%2029%3A12-30%3A1?lang=bi,Numbers  25:10-30:1,Isa 1:1-1:27,Rom 11:2-32,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
42,1,Sunday,Matot,Tribes,מטות,Numbers 30:2-30:17,https://www.sefaria.org/Numbers%2030%3A2-30%3A17?lang=bi,Numbers  30:2-32:42,Isa 40:1-40:26,Matt 5:33-37,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
42,2,Monday,Matot,Tribes,מטות,Numbers 31:1-31:12,https://www.sefaria.org/Numbers%2031%3A1-31%3A12?lang=bi,Numbers  30:2-32:42,Isa 40:1-40:26,Matt 5:33-37,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
42,3,Tuesday,Matot,Tribes,מטות,Numbers 31:13-31:24,https://www.sefaria.org/Numbers%2031%3A13-31%3A24?lang=bi,Numbers  30:2-32:42,Isa 40:1-40:26,Matt 5:33-37,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
42,4,Wednesday,Matot,Tribes,מטות,Numbers 31:25-31:41,https://www.sefaria.org/Numbers%2031%3A25-31%3A41?lang=bi,Numbers  30:2-32:42,Isa 40:1-40:26,Matt 5:33-37,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
42,5,Thursday,Matot,Tribes,מטות,Numbers 31:42-31:54,https://www.sefaria.org/Numbers%2031%3A42-31%3A54?lang=bi,Numbers  30:2-32:42,Isa 40:1-40:26,Matt 5:33-37,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
42,6,Friday,Matot,Tribes,מטות,Numbers 32:1-32:19,https://www.sefaria.org/Numbers%2032%3A1-32%3A19?lang=bi,Numbers  30:2-32:42,Isa 40:1-40:26,Matt 5:33-37,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
42,7,Saturday,Matot,Tribes,מטות,Numbers 32:20-32:42,https://www.sefaria.org/Numbers%2032%3A20-32%3A42?lang=bi,Numbers  30:2-32:42,Isa 40:1-40:26,Matt 5:33-37,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
43,1,Sunday,Masei,Journeys,מסעי,Numbers 33:1-33:10,https://www.sefaria.org/Numbers%2033%3A1-33%3A10?lang=bi,Numbers  33:1-36:13,Isa 49:14-51:3,James 4:1-12,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
43,2,Monday,Masei,Journeys,מסעי,Numbers 33:11-33:49,https://www.sefaria.org/Numbers%2033%3A11-33%3A49?lang=bi,Numbers  33:1-36:13,Isa 49:14-51:3,James 4:1-12,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
43,3,Tuesday,Masei,Journeys,מסעי,Numbers 33:50-34:15,https://www.sefaria.org/Numbers%2033%3A50-34%3A15?lang=bi,Numbers  33:1-36:13,Isa 49:14-51:3,James 4:1-12,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
43,4,Wednesday,Masei,Journeys,מסעי,Numbers 34:16-34:29,https://www.sefaria.org/Numbers%2034%3A16-34%3A29?lang=bi,Numbers  33:1-36:13,Isa 49:14-51:3,James 4:1-12,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
43,5,Thursday,Masei,Journeys,מסעי,Numbers 35:1-35:8,https://www.sefaria.org/Numbers%2035%3A1-35%3A8?lang=bi,Numbers  33:1-36:13,Isa 49:14-51:3,James 4:1-12,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
43,6,Friday,Masei,Journeys,מסעי,Numbers 35:9-35:34,https://www.sefaria.org/Numbers%2035%3A9-35%3A34?lang=bi,Numbers  33:1-36:13,Isa 49:14-51:3,James 4:1-12,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
43,7,Saturday,Masei,Journeys,מסעי,Numbers 36:1-36:13,https://www.sefaria.org/Numbers%2036%3A1-36%3A13?lang=bi,Numbers  33:1-36:13,Isa 49:14-51:3,James 4:1-12,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
44,1,Sunday,Devarim,Words,דברים,Deuteronomy 1:1-1:10,https://www.sefaria.org/Deuteronomy%201%3A1-1%3A10?lang=bi,Deut. 1:1-3:22,Isa 54:11-55:5,Acts 9:1-21; 1 Tim 3:1-7,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
44,2,Monday,Devarim,Words,דברים,Deuteronomy 1:11-1:21,https://www.sefaria.org/Deuteronomy%201%3A11-1%3A21?lang=bi,Deut. 1:1-3:22,Isa 54:11-55:5,Acts 9:1-21; 1 Tim 3:1-7,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
44,3,Tuesday,Devarim,Words,דברים,Deuteronomy 1:22-1:38,https://www.sefaria.org/Deuteronomy%201%3A22-1%3A38?lang=bi,Deut. 1:1-3:22,Isa 54:11-55:5,Acts 9:1-21; 1 Tim 3:1-7,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
44,4,Wednesday,Devarim,Words,דברים,Deuteronomy 1:39-2:1,https://www.sefaria.org/Deuteronomy%201%3A39-2%3A1?lang=bi,Deut. 1:1-3:22,Isa 54:11-55:5,Acts 9:1-21; 1 Tim 3:1-7,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
44,5,Thursday,Devarim,Words,דברים,Deuteronomy 2:2-2:30,https://www.sefaria.org/Deuteronomy%202%3A2-2%3A30?lang=bi,Deut. 1:1-3:22,Isa 54:11-55:5,Acts 9:1-21; 1 Tim 3:1-7,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
44,6,Friday,Devarim,Words,דברים,Deuteronomy 2:31-3:14,https://www.sefaria.org/Deuteronomy%202%3A31-3%3A14?lang=bi,Deut. 1:1-3:22,Isa 54:11-55:5,Acts 9:1-21; 1 Tim 3:1-7,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
44,7,Saturday,Devarim,Words,דברים,Deuteronomy 3:15-3:22,https://www.sefaria.org/Deuteronomy%203%3A15-3%3A22?lang=bi,Deut. 1:1-3:22,Isa 54:11-55:5,Acts 9:1-21; 1 Tim 3:1-7,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
45,1,Sunday,Vaetchanan,I Pleaded,ואתחנן,Deuteronomy 3:23-4:4,https://www.sefaria.org/Deuteronomy%203%3A23-4%3A4?lang=bi,Deuteronomy  3:23-7:11,Isa 51:12-52:12,Mt 23:31-39; Mk 12:28-34,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
45,2,Monday,Vaetchanan,I Pleaded,ואתחנן,Deuteronomy 4:5-4:40,https://www.sefaria.org/Deuteronomy%204%3A5-4%3A40?lang=bi,Deuteronomy  3:23-7:11,Isa 51:12-52:12,Mt 23:31-39; Mk 12:28-34,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
45,3,Tuesday,Vaetchanan,I Pleaded,ואתחנן,Deuteronomy 4:41-4:49,https://www.sefaria.org/Deuteronomy%204%3A41-4%3A49?lang=bi,Deuteronomy  3:23-7:11,Isa 51:12-52:12,Mt 23:31-39; Mk 12:28-34,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
45,4,Wednesday,Vaetchanan,I Pleaded,ואתחנן,Deuteronomy 5:1-5:18,https://www.sefaria.org/Deuteronomy%205%3A1-5%3A18?lang=bi,Deuteronomy  3:23-7:11,Isa 51:12-52:12,Mt 23:31-39; Mk 12:28-34,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
45,5,Thursday,Vaetchanan,I Pleaded,ואתחנן,Deuteronomy 5:19-6:3,https://www.sefaria.org/Deuteronomy%205%3A19-6%3A3?lang=bi,Deuteronomy  3:23-7:11,Isa 51:12-52:12,Mt 23:31-39; Mk 12:28-34,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
45,6,Friday,Vaetchanan,I Pleaded,ואתחנן,Deuteronomy 6:4-6:25,https://www.sefaria.org/Deuteronomy%206%3A4-6%3A25?lang=bi,Deuteronomy  3:23-7:11,Isa 51:12-52:12,Mt 23:31-39; Mk 12:28-34,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
45,7,Saturday,Vaetchanan,I Pleaded,ואתחנן,Deuteronomy 7:1-7:11,https://www.sefaria.org/Deuteronomy%207%3A1-7%3A11?lang=bi,Deuteronomy  3:23-7:11,Isa 51:12-52:12,Mt 23:31-39; Mk 12:28-34,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
46,1,Sunday,Eikev,Because,עקב,Deuteronomy 7:12-8:10,https://www.sefaria.org/Deuteronomy%207%3A12-8%3A10?lang=bi,Deuteronomy  7:12-11:25,Isa 54:1-54:10,Heb 11:8-13; Rom 8:31-39,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
46,2,Monday,Eikev,Because,עקב,Deuteronomy 8:11-9:3,https://www.sefaria.org/Deuteronomy%208%3A11-9%3A3?lang=bi,Deuteronomy  7:12-11:25,Isa 54:1-54:10,Heb 11:8-13; Rom 8:31-39,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
46,3,Tuesday,Eikev,Because,עקב,Deuteronomy 9:4-9:29,https://www.sefaria.org/Deuteronomy%209%3A4-9%3A29?lang=bi,Deuteronomy  7:12-11:25,Isa 54:1-54:10,Heb 11:8-13; Rom 8:31-39,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
46,4,Wednesday,Eikev,Because,עקב,Deuteronomy 10:1-10:11,https://www.sefaria.org/Deuteronomy%2010%3A1-10%3A11?lang=bi,Deuteronomy  7:12-11:25,Isa 54:1-54:10,Heb 11:8-13; Rom 8:31-39,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
46,5,Thursday,Eikev,Because,עקב,Deuteronomy 10:12-11:9,https://www.sefaria.org/Deuteronomy%2010%3A12-11%3A9?lang=bi,Deuteronomy  7:12-11:25,Isa 54:1-54:10,Heb 11:8-13; Rom 8:31-39,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
46,6,Friday,Eikev,Because,עקב,Deuteronomy 11:10-11:21,https://www.sefaria.org/Deuteronomy%2011%3A10-11%3A21?lang=bi,Deuteronomy  7:12-11:25,Isa 54:1-54:10,Heb 11:8-13; Rom 8:31-39,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
46,7,Saturday,Eikev,Because,עקב,Deuteronomy 11:22-11:25,https://www.sefaria.org/Deuteronomy%2011%3A22-11%3A25?lang=bi,Deuteronomy  7:12-11:25,Isa 54:1-54:10,Heb 11:8-13; Rom 8:31-39,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
47,1,Sunday,Re’eh,See,ראה,Deuteronomy 11:26-12:10,https://www.sefaria.org/Deuteronomy%2011%3A26-12%3A10?lang=bi,Deuteronomy  11:26-16:17,Isa 60:1-60:22,Jn 7:37-52; 1 Jn 4:1-6,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
47,2,Monday,Re’eh,See,ראה,Deuteronomy 12:11-12:28,https://www.sefaria.org/Deuteronomy%2012%3A11-12%3A28?lang=bi,Deuteronomy  11:26-16:17,Isa 60:1-60:22,Jn 7:37-52; 1 Jn 4:1-6,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
47,3,Tuesday,Re’eh,See,ראה,Deuteronomy 12:29-13:19,https://www.sefaria.org/Deuteronomy%2012%3A29-13%3A19?lang=bi,Deuteronomy  11:26-16:17,Isa 60:1-60:22,Jn 7:37-52; 1 Jn 4:1-6,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
47,4,Wednesday,Re’eh,See,ראה,Deuteronomy 14:1-14:21,https://www.sefaria.org/Deuteronomy%2014%3A1-14%3A21?lang=bi,Deuteronomy  11:26-16:17,Isa 60:1-60:22,Jn 7:37-52; 1 Jn 4:1-6,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
47,5,Thursday,Re’eh,See,ראה,Deuteronomy 14:22-14:29,https://www.sefaria.org/Deuteronomy%2014%3A22-14%3A29?lang=bi,Deuteronomy  11:26-16:17,Isa 60:1-60:22,Jn 7:37-52; 1 Jn 4:1-6,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
47,6,Friday,Re’eh,See,ראה,Deuteronomy 15:1-15:18,https://www.sefaria.org/Deuteronomy%2015%3A1-15%3A18?lang=bi,Deuteronomy  11:26-16:17,Isa 60:1-60:22,Jn 7:37-52; 1 Jn 4:1-6,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
47,7,Saturday,Re’eh,See,ראה,Deuteronomy 15:19-16:17,https://www.sefaria.org/Deuteronomy%2015%3A19-16%3A17?lang=bi,Deuteronomy  11:26-16:17,Isa 60:1-60:22,Jn 7:37-52; 1 Jn 4:1-6,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
48,1,Sunday,Shoftim,Judges,שופטים,Deuteronomy 16:18-17:13,https://www.sefaria.org/Deuteronomy%2016%3A18-17%3A13?lang=bi,Deuteronomy  16:18-21:9,Isa 61:10-63:9,Jn 1:19-27; Acts 3:22-23,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
48,2,Monday,Shoftim,Judges,שופטים,Deuteronomy 17:14-17:20,https://www.sefaria.org/Deuteronomy%2017%3A14-17%3A20?lang=bi,Deuteronomy  16:18-21:9,Isa 61:10-63:9,Jn 1:19-27; Acts 3:22-23,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
48,3,Tuesday,Shoftim,Judges,שופטים,Deuteronomy 18:1-18:5,https://www.sefaria.org/Deuteronomy%2018%3A1-18%3A5?lang=bi,Deuteronomy  16:18-21:9,Isa 61:10-63:9,Jn 1:19-27; Acts 3:22-23,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
48,4,Wednesday,Shoftim,Judges,שופטים,Deuteronomy 18:6-18:13,https://www.sefaria.org/Deuteronomy%2018%3A6-18%3A13?lang=bi,Deuteronomy  16:18-21:9,Isa 61:10-63:9,Jn 1:19-27; Acts 3:22-23,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
48,5,Thursday,Shoftim,Judges,שופטים,Deuteronomy 18:14-19:13,https://www.sefaria.org/Deuteronomy%2018%3A14-19%3A13?lang=bi,Deuteronomy  16:18-21:9,Isa 61:10-63:9,Jn 1:19-27; Acts 3:22-23,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
48,6,Friday,Shoftim,Judges,שופטים,Deuteronomy 19:14-20:9,https://www.sefaria.org/Deuteronomy%2019%3A14-20%3A9?lang=bi,Deuteronomy  16:18-21:9,Isa 61:10-63:9,Jn 1:19-27; Acts 3:22-23,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
48,7,Saturday,Shoftim,Judges,שופטים,Deuteronomy 20:10-21:9,https://www.sefaria.org/Deuteronomy%2020%3A10-21%3A9?lang=bi,Deuteronomy  16:18-21:9,Isa 61:10-63:9,Jn 1:19-27; Acts 3:22-23,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
49,1,Sunday,Ki Teitzei,When You Go Out,כי תצא,Deuteronomy 21:10-21:21,https://www.sefaria.org/Deuteronomy%2021%3A10-21%3A21?lang=bi,Deuteronomy  21:10-25:19,Isa 55:6-56:8,Mt 5:27-30; 1 Cor 5:1-5,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
49,2,Monday,Ki Teitzei,When You Go Out,כי תצא,Deuteronomy 21:22-22:7,https://www.sefaria.org/Deuteronomy%2021%3A22-22%3A7?lang=bi,Deuteronomy  21:10-25:19,Isa 55:6-56:8,Mt 5:27-30; 1 Cor 5:1-5,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
49,3,Tuesday,Ki Teitzei,When You Go Out,כי תצא,Deuteronomy 22:8-23:7,https://www.sefaria.org/Deuteronomy%2022%3A8-23%3A7?lang=bi,Deuteronomy  21:10-25:19,Isa 55:6-56:8,Mt 5:27-30; 1 Cor 5:1-5,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
49,4,Wednesday,Ki Teitzei,When You Go Out,כי תצא,Deuteronomy 23:8-23:24,https://www.sefaria.org/Deuteronomy%2023%3A8-23%3A24?lang=bi,Deuteronomy  21:10-25:19,Isa 55:6-56:8,Mt 5:27-30; 1 Cor 5:1-5,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
49,5,Thursday,Ki Teitzei,When You Go Out,כי תצא,Deuteronomy 23:25-24:4,https://www.sefaria.org/Deuteronomy%2023%3A25-24%3A4?lang=bi,Deuteronomy  21:10-25:19,Isa 55:6-56:8,Mt 5:27-30; 1 Cor 5:1-5,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
49,6,Friday,Ki Teitzei,When You Go Out,כי תצא,Deuteronomy 24:5-24:13,https://www.sefaria.org/Deuteronomy%2024%3A5-24%3A13?lang=bi,Deuteronomy  21:10-25:19,Isa 55:6-56:8,Mt 5:27-30; 1 Cor 5:1-5,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
49,7,Saturday,Ki Teitzei,When You Go Out,כי תצא,Deuteronomy 24:14-25:19,https://www.sefaria.org/Deuteronomy%2024%3A14-25%3A19?lang=bi,Deuteronomy  21:10-25:19,Isa 55:6-56:8,Mt 5:27-30; 1 Cor 5:1-5,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
50,1,Sunday,Ki Tavo,When You Come In,כי תבוא,Deuteronomy 26:1-26:11,https://www.sefaria.org/Deuteronomy%2026%3A1-26%3A11?lang=bi,Deuteronomy 26:1-29:8,II Sam 22:1-51,Eph 1:3-6; Rev 21:10-27,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal; Corrected erroneous PWA Hebrew בחוקותי to כי תבוא
50,2,Monday,Ki Tavo,When You Come In,כי תבוא,Deuteronomy 26:12-26:15,https://www.sefaria.org/Deuteronomy%2026%3A12-26%3A15?lang=bi,Deuteronomy 26:1-29:8,II Sam 22:1-51,Eph 1:3-6; Rev 21:10-27,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal; Corrected erroneous PWA Hebrew בחוקותי to כי תבוא
50,3,Tuesday,Ki Tavo,When You Come In,כי תבוא,Deuteronomy 26:16-26:19,https://www.sefaria.org/Deuteronomy%2026%3A16-26%3A19?lang=bi,Deuteronomy 26:1-29:8,II Sam 22:1-51,Eph 1:3-6; Rev 21:10-27,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal; Corrected erroneous PWA Hebrew בחוקותי to כי תבוא
50,4,Wednesday,Ki Tavo,When You Come In,כי תבוא,Deuteronomy 27:1-27:10,https://www.sefaria.org/Deuteronomy%2027%3A1-27%3A10?lang=bi,Deuteronomy 26:1-29:8,II Sam 22:1-51,Eph 1:3-6; Rev 21:10-27,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal; Corrected erroneous PWA Hebrew בחוקותי to כי תבוא
50,5,Thursday,Ki Tavo,When You Come In,כי תבוא,Deuteronomy 27:11-28:6,https://www.sefaria.org/Deuteronomy%2027%3A11-28%3A6?lang=bi,Deuteronomy 26:1-29:8,II Sam 22:1-51,Eph 1:3-6; Rev 21:10-27,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal; Corrected erroneous PWA Hebrew בחוקותי to כי תבוא
50,6,Friday,Ki Tavo,When You Come In,כי תבוא,Deuteronomy 28:7-28:69,https://www.sefaria.org/Deuteronomy%2028%3A7-28%3A69?lang=bi,Deuteronomy 26:1-29:8,II Sam 22:1-51,Eph 1:3-6; Rev 21:10-27,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal; Corrected erroneous PWA Hebrew בחוקותי to כי תבוא
50,7,Saturday,Ki Tavo,When You Come In,כי תבוא,Deuteronomy 29:1-29:8,https://www.sefaria.org/Deuteronomy%2029%3A1-29%3A8?lang=bi,Deuteronomy 26:1-29:8,II Sam 22:1-51,Eph 1:3-6; Rev 21:10-27,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal; Corrected erroneous PWA Hebrew בחוקותי to כי תבוא
51,1,Sunday,Nitzavim,Standing,נצבים,Deuteronomy 29:9-29:11,https://www.sefaria.org/Deuteronomy%2029%3A9-29%3A11?lang=bi,Deuteronomy  29:9-30:20,Josh 1:1-18,Rom 10:1-11:12; Rev 22:1-5,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
51,2,Monday,Nitzavim,Standing,נצבים,Deuteronomy 29:12-29:14,https://www.sefaria.org/Deuteronomy%2029%3A12-29%3A14?lang=bi,Deuteronomy  29:9-30:20,Josh 1:1-18,Rom 10:1-11:12; Rev 22:1-5,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
51,3,Tuesday,Nitzavim,Standing,נצבים,Deuteronomy 29:15-29:28,https://www.sefaria.org/Deuteronomy%2029%3A15-29%3A28?lang=bi,Deuteronomy  29:9-30:20,Josh 1:1-18,Rom 10:1-11:12; Rev 22:1-5,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
51,4,Wednesday,Nitzavim,Standing,נצבים,Deuteronomy 30:1-30:6,https://www.sefaria.org/Deuteronomy%2030%3A1-30%3A6?lang=bi,Deuteronomy  29:9-30:20,Josh 1:1-18,Rom 10:1-11:12; Rev 22:1-5,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
51,5,Thursday,Nitzavim,Standing,נצבים,Deuteronomy 30:7-30:10,https://www.sefaria.org/Deuteronomy%2030%3A7-30%3A10?lang=bi,Deuteronomy  29:9-30:20,Josh 1:1-18,Rom 10:1-11:12; Rev 22:1-5,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
51,6,Friday,Nitzavim,Standing,נצבים,Deuteronomy 30:11-30:14,https://www.sefaria.org/Deuteronomy%2030%3A11-30%3A14?lang=bi,Deuteronomy  29:9-30:20,Josh 1:1-18,Rom 10:1-11:12; Rev 22:1-5,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
51,7,Saturday,Nitzavim,Standing,נצבים,Deuteronomy 30:15-30:20,https://www.sefaria.org/Deuteronomy%2030%3A15-30%3A20?lang=bi,Deuteronomy  29:9-30:20,Josh 1:1-18,Rom 10:1-11:12; Rev 22:1-5,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal
52,1,Sunday,Vayeilech,And He Went,וילך,Deuteronomy 31:1-31:3,https://www.sefaria.org/Deuteronomy%2031%3A1-31%3A3?lang=bi,Deuteronomy  31:1-31:30,None — intentional in PWA generated page,None — intentional in PWA generated page,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal; Transliteration standardized from Vayelech to Hebcal Vayeilech
52,2,Monday,Vayeilech,And He Went,וילך,Deuteronomy 31:4-31:6,https://www.sefaria.org/Deuteronomy%2031%3A4-31%3A6?lang=bi,Deuteronomy  31:1-31:30,None — intentional in PWA generated page,None — intentional in PWA generated page,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal; Transliteration standardized from Vayelech to Hebcal Vayeilech
